1.4906421e-06,-71.95321896577974,-57.75465274124872
1.4906520000000001e-06,-74.48740945239595,-56.9552697248119
1.4906618000000001e-06,nan,-56.73769145648123
1.4906698000000001e-06,nan,-56.6994237181454
1.4906792000000001e-06,nan,-56.58615306204456
1.4906898e-06,nan,-56.47576173985934
1.4906991e-06,nan,-56.143794440542706
1.4907113e-06,nan,-55.7270094450552
1.4907208e-06,nan,-55.1149348990365
1.4907309e-06,nan,-54.92024705884276
1.49074e-06,nan,-54.733913612404336
1.4907509e-06,nan,-54.77048697778544
1.4907601e-06,nan,-54.49714923126399
1.4907701e-06,nan,-54.25099717269816
1.4907802e-06,nan,-54.46279799213927
1.4907913e-06,nan,-54.54356507289654
1.4908005e-06,-81.38104300005412,-54.508706767451116
1.4908095000000001e-06,nan,-54.55510602868786
1.490819e-06,nan,-55.035977915892374
1.4908288e-06,nan,-55.66615570345812
1.4908387e-06,nan,-56.04397166714821
1.4908497e-06,nan,-57.12076417901066
1.4908594e-06,nan,-57.87828363058935
1.4908691000000001e-06,nan,-58.98688955956865
1.4908799000000001e-06,nan,-60.21351437829834
1.4908889e-06,nan,-61.80334080149494
1.4908999e-06,nan,-65.47214716483279
1.4909088000000001e-06,nan,-68.76099103500849
1.4909195e-06,-74.48740945239595,nan
1.4909285e-06,nan,nan
1.4909372e-06,nan,nan
1.4909468000000001e-06,nan,nan
1.4909582e-06,-71.95321896577974,nan
1.4909688000000001e-06,nan,-73.1589754672102
1.4909785000000001e-06,-75.82558894638261,-69.08055050961241
1.4909894e-06,nan,-69.42553275777497
1.4909994000000001e-06,-75.82558894638261,-65.77115453813641
1.4910092000000001e-06,-75.82558894638261,-63.349060804463335
1.4910183e-06,-75.82558894638261,-62.69332069462692
1.4910286e-06,-72.64858950135633,-62.54443770004137
1.4910398e-06,-74.48740945239595,-61.9928905782823
1.4910483e-06,-68.0158348392525,-60.91075297597074
1.4910577e-06,-75.82558894638261,-60.43373895296469
1.4910668e-06,-70.36337786052232,-60.38868923747502
1.4910762e-06,-68.86999197603541,-59.358555359744514
1.4910868e-06,nan,-58.98688955956865
1.4910977000000001e-06,-73.47689127719599,-58.32721368142556
1.4911082e-06,nan,-58.43984607363005
1.4911188e-06,nan,-58.217428671444566
1.4911296e-06,nan,-57.44888343924839
1.4911393e-06,nan,-56.91504504202213
1.4911491e-06,nan,-56.93498892268113
1.4911592e-06,nan,-57.07873259766575
1.49117e-06,nan,-57.24909412205855
1.4911792e-06,nan,-57.44888343924839
1.4911886e-06,nan,-57.22739727097911
1.491198e-06,nan,-57.35899401225669
1.4912079e-06,nan,-57.803802686626625
1.491217e-06,nan,-58.217428671444566
1.4912287000000001e-06,nan,-58.89060433556861
1.4912387e-06,nan,-58.954556716011666
1.491249e-06,nan,-58.98688955956865
1.4912609e-06,nan,-59.57558175373083
1.4912703e-06,nan,-59.92267655364873
1.4912808e-06,-75.82558894638261,-61.170464365370634
1.4912913e-06,nan,-63.91496786362157
1.4913017e-06,nan,-65.92681692164923
1.4913114e-06,nan,-69.42553275777497
1.4913212e-06,nan,nan
1.49133e-06,nan,nan
1.4913387e-06,nan,nan
1.4913492e-06,nan,nan
1.4913605e-06,nan,nan
1.4913713e-06,nan,nan
1.4913813e-06,nan,nan
1.4913926e-06,nan,nan
1.4914024e-06,nan,nan
1.4914124000000001e-06,nan,nan
1.4914231e-06,nan,nan
1.4914323e-06,nan,nan
1.4914427000000001e-06,nan,nan
1.4914525e-06,nan,-73.1589754672102
1.4914616e-06,nan,-74.10259560915762
1.4914702000000001e-06,nan,-67.01248523421249
1.4914809e-06,nan,-66.09027314498067
1.4914909e-06,nan,-66.81361247861645
1.4915026000000001e-06,nan,-64.56441003993604
1.4915133e-06,nan,-65.33002499820995
1.4915229e-06,nan,-63.71763679829074
1.4915331e-06,nan,-64.68324432565458
1.4915431e-06,nan,-63.00831980234207
1.4915532e-06,nan,-62.39963190296494
1.4915639e-06,nan,-62.32900024331259
1.4915730000000001e-06,nan,-64.68324432565458
1.4915827e-06,nan,-65.33002499820995
1.4915926e-06,nan,nan
1.4916015e-06,nan,nan
1.4916116e-06,nan,nan
1.4916217e-06,nan,nan
1.4916325e-06,nan,nan
1.4916425e-06,nan,nan
1.4916526e-06,nan,nan
1.4916627e-06,-81.38104300005412,nan
1.491673e-06,nan,nan
1.4916827e-06,nan,nan
1.491693e-06,nan,nan
1.4917031e-06,nan,nan
1.4917132e-06,nan,nan
1.4917215000000001e-06,nan,-69.08055050961241
1.491731e-06,nan,-76.9877311695775
1.4917395e-06,nan,-73.1589754672102
1.4917504000000001e-06,nan,nan
1.4917612000000001e-06,nan,nan
1.4917715e-06,nan,nan
1.4917822e-06,nan,nan
1.4917918e-06,nan,nan
1.4918014e-06,nan,nan
1.4918116e-06,nan,nan
1.491821e-06,nan,nan
1.4918316000000001e-06,nan,nan
1.4918411e-06,nan,nan
1.4918509e-06,nan,nan
1.4918588000000001e-06,nan,nan
1.4918681e-06,nan,nan
1.4918779e-06,nan,nan
1.4918882e-06,nan,nan
1.4918991e-06,nan,-70.657642663813
1.4919089e-06,nan,-65.92681692164923
1.4919191e-06,nan,-67.01248523421249
1.4919298e-06,nan,-66.62118073090826
1.4919422e-06,nan,-67.44531055158723
1.4919501000000001e-06,nan,-67.22350810888555
1.4919603e-06,nan,-65.92681692164923
1.4919691e-06,nan,-66.62118073090826
1.4919789e-06,nan,-65.77115453813641
1.4919877000000001e-06,nan,-76.9877311695775
1.4919965e-06,nan,nan
1.4920063e-06,nan,nan
1.4920166000000001e-06,nan,nan
1.4920263e-06,nan,nan
1.4920368e-06,nan,nan
1.4920469e-06,nan,nan
1.4920581000000001e-06,nan,nan
1.4920667e-06,nan,nan
1.4920774e-06,nan,nan
1.4920870000000001e-06,nan,nan
1.4920977e-06,nan,-73.1589754672102
1.4921071e-06,nan,-64.80542192323325
1.4921167e-06,nan,-61.680935000277955
1.4921256e-06,nan,-60.52470783171401
1.4921346e-06,nan,-59.39405319002539
1.4921442000000001e-06,nan,-58.73509495127553
1.4921545e-06,nan,-58.4974516182169
1.492166e-06,nan,-58.1366325261144
1.4921762000000002e-06,nan,-57.85351524470008
1.4921864e-06,nan,-57.87828363058935
1.4921965e-06,nan,-58.11035062089394
1.4922056e-06,nan,-58.4974516182169
1.4922157e-06,nan,-58.4974516182169
1.4922269e-06,nan,-59.358555359744514
1.4922373e-06,nan,-59.65009906139343
1.4922468e-06,nan,-60.00394601430321
1.4922558e-06,nan,-60.170681169790726
1.492265e-06,nan,-61.11713702415781
1.4922737e-06,nan,-61.22445466591749
1.492284e-06,nan,-61.561884841139374
1.4922947000000001e-06,nan,-61.561884841139374
1.4923058e-06,nan,-61.561884841139374
1.4923161e-06,nan,-62.25949894536173
1.4923286e-06,nan,-62.69332069462692
1.4923372000000001e-06,nan,-62.77018812485893
1.4923468e-06,nan,-64.33741301786131
1.4923573e-06,nan,-63.71763679829074
1.4923663e-06,nan,-64.93113641515413
1.4923762e-06,nan,-64.93113641515413
1.4923855e-06,nan,-64.45011638042196
1.4923942e-06,nan,-64.56441003993604
1.4924043e-06,nan,-66.09027314498067
1.4924144e-06,nan,-64.22756058173618
1.4924261000000001e-06,nan,-64.22756058173618
1.4924357e-06,nan,-63.52888355516896
1.4924470000000001e-06,nan,-63.71763679829074
1.4924577e-06,nan,-62.92812898867105
1.4924669000000001e-06,nan,-63.00831980234207
1.4924778e-06,nan,-61.86510359205349
1.4924883e-06,nan,-61.62100200346437
1.4924982000000001e-06,nan,-61.170464365370634
1.4925075e-06,nan,-61.06445655831736
1.4925175e-06,nan,-61.27846183043586
1.4925254000000001e-06,nan,-61.5042596486968
1.4925359e-06,nan,-60.713733315836436
1.4925461e-06,nan,-59.57558175373083
1.4925576e-06,nan,-58.4974516182169
1.4925686000000001e-06,nan,-57.92886113185949
1.4925781e-06,nan,-57.6107395411417
1.4925881000000001e-06,nan,-57.22739727097911
1.4925989000000002e-06,nan,-57.27063653953624
1.4926094000000001e-06,nan,-57.29255103660533
1.4926197e-06,nan,-57.426167815959104
1.4926302e-06,nan,-57.828587835213824
1.4926392e-06,nan,-58.1366325261144
1.4926481000000001e-06,nan,-58.55583153526871
1.4926577e-06,nan,-58.954556716011666
1.4926675e-06,nan,-59.465494752180604
1.492678e-06,nan,-60.52470783171401
1.4926889e-06,nan,-61.680935000277955
1.4926996e-06,nan,-61.9928905782823
1.4927097e-06,nan,-62.6177901426214
1.4927206e-06,nan,-63.349060804463335
1.4927310000000001e-06,nan,-64.33741301786131
1.49274e-06,nan,-63.437496729604476
1.4927511e-06,nan,-62.471431301214494
1.4927612e-06,nan,-62.69332069462692
1.4927699e-06,nan,-61.62100200346437
1.49278e-06,nan,-61.44670009752403
1.4927887e-06,nan,-60.571198504736685
1.4927983000000001e-06,nan,-60.04465938220267
1.4928086e-06,nan,-59.68807248763312
1.4928191e-06,nan,-60.34410203274646
1.4928302e-06,nan,-59.21980879781583
1.4928405e-06,nan,-59.28841846122033
1.4928506e-06,nan,-59.08495801386496
1.4928607e-06,-81.38104300005412,-59.15186002814929
1.4928704000000001e-06,nan,-58.674635879309335
1.4928807e-06,nan,-58.765828865490676
1.4928917e-06,nan,-58.55583153526871
1.4929008e-06,nan,-58.922462809868605
1.4929103e-06,nan,-58.98688955956865
1.4929183e-06,nan,-59.25377024557656
1.4929276e-06,nan,-59.32334532650877
1.4929379e-06,nan,-59.57558175373083
1.4929486e-06,-72.64858950135633,-59.61245478763912
1.4929599e-06,-74.48740945239595,-59.50188123847411
1.4929705e-06,nan,-59.804026530724485
1.4929795000000001e-06,nan,-59.358555359744514
1.4929892000000001e-06,nan,-59.804026530724485
1.4930004000000001e-06,nan,-59.804026530724485
1.4930103e-06,nan,-60.29994029795145
1.4930197e-06,-81.38104300005412,-60.571198504736685
1.4930298e-06,nan,-61.561884841139374
1.4930385e-06,nan,-61.22445466591749
1.4930486e-06,nan,-61.0124074621956
1.4930577e-06,nan,-60.81082845436649
1.4930665e-06,nan,-60.04465938220267
1.4930767000000001e-06,nan,-59.88260509679492
1.4930888e-06,nan,-59.429410591495525
1.4930990000000001e-06,nan,-58.954556716011666
1.4931081e-06,nan,-58.82795698017023
1.4931191e-06,nan,-58.64453837856068
1.4931287e-06,nan,-58.43984607363005
1.493139e-06,nan,-58.43984607363005
1.4931496e-06,nan,-58.1633979067817
1.4931593000000001e-06,nan,-58.1366325261144
1.4931682e-06,nan,-57.6107395411417
1.4931778e-06,nan,-57.49439696446305
1.4931871e-06,nan,-57.44888343924839
1.4931959000000001e-06,nan,-57.22739727097911
1.4932061e-06,nan,-57.381089931752015
1.493217e-06,nan,-57.336742530209364
1.4932272000000002e-06,nan,-57.22739727097911
1.4932375e-06,nan,-57.426167815959104
1.4932479e-06,nan,-57.49439696446305
1.4932581e-06,nan,-57.471718500814404
1.4932673000000001e-06,nan,-57.587446984733475
1.4932778000000001e-06,nan,-57.51747323326258
1.4932872000000001e-06,nan,-57.22739727097911
1.4932974e-06,nan,-56.776534426750516
1.493309e-06,nan,-56.40376811979186
1.493317e-06,nan,-56.211572075430524
1.4933258e-06,nan,-56.60486518949199
1.4933359e-06,nan,-56.66126133904976
1.4933485000000001e-06,nan,-56.815727943227216
1.4933578e-06,nan,-57.35899401225669
1.4933678e-06,-74.48740945239595,-57.24909412205855
1.4933775e-06,nan,-57.31460447479657
1.4933898e-06,nan,-57.65827868199426
1.4933979e-06,nan,-57.587446984733475
1.4934083e-06,nan,-57.87828363058935
1.4934179e-06,nan,-58.43984607363005
1.4934289e-06,-68.86999197603541,-58.765828865490676
1.4934375e-06,-70.36337786052232,-59.25377024557656
1.4934473e-06,nan,-59.726380873229914
1.4934564e-06,-72.64858950135633,-59.429410591495525
1.4934659e-06,nan,-58.4974516182169
1.4934765e-06,nan,-57.828587835213824
1.4934873e-06,nan,-57.29255103660533
1.4934980000000001e-06,nan,-57.205808276248874
1.4935076e-06,nan,-56.73769145648123
1.493518e-06,nan,-56.31536975417207
1.4935281e-06,nan,-56.02752238185532
1.4935381000000001e-06,nan,-56.143794440542706
1.4935487e-06,nan,-55.91428223616349
1.493558e-06,nan,-55.83522092725468
1.4935682e-06,nan,-55.346743485592185
1.4935776e-06,nan,-55.346743485592185
1.4935872000000001e-06,-75.82558894638261,-55.59144726951304
1.4935969e-06,nan,-55.850956451683146
1.4936076e-06,nan,-56.06048349250628
1.4936183e-06,nan,-56.47576173985934
1.4936287000000001e-06,nan,-56.73769145648123
1.4936406e-06,nan,-56.996117683230025
1.4936496000000001e-06,nan,-57.31460447479657
1.4936606e-06,nan,-57.22739727097911
1.4936711e-06,nan,-57.40357038800644
1.4936817e-06,nan,-57.31460447479657
1.4936906e-06,nan,-57.07873259766575
1.4937004e-06,nan,-56.9552697248119
1.4937101e-06,nan,-56.66126133904976
1.4937188e-06,nan,-56.42170909897342
1.4937315000000001e-06,nan,-55.68128938618507
1.4937403e-06,nan,-55.22238514463734
1.4937509e-06,nan,-54.795140750568535
1.4937617e-06,nan,-54.945614162622974
1.4937713e-06,nan,-54.807370957127674
1.4937812e-06,nan,-54.61384673532197
1.4937922e-06,nan,-54.406052122605786
1.4938016e-06,nan,-54.13291211098738
1.4938125e-06,nan,-53.92602994859266
1.493823e-06,-77.76967655234942,-53.719013368386825
1.4938324e-06,-77.76967655234942,-53.77717776098439
1.4938416000000001e-06,-73.47689127719599,-54.08029192434974
1.49385e-06,-77.76967655234942,-54.68542971844238
1.4938619e-06,nan,-55.277123919121095
1.4938724e-06,nan,-55.898316010695424
1.4938824000000001e-06,nan,-56.40376811979186
1.4938925000000001e-06,-73.47689127719599,-56.996117683230025
1.493903e-06,nan,-57.29255103660533
1.4939134000000001e-06,-77.76967655234942,-57.87828363058935
1.4939232e-06,nan,-58.383334887085795
1.493933e-06,nan,-57.980034601051955
1.4939431e-06,nan,-57.540672773277834
1.493953e-06,nan,-57.24909412205855
1.4939632000000001e-06,nan,-57.40357038800644
1.4939721e-06,nan,-57.471718500814404
1.4939816e-06,nan,-57.65827868199426
1.4939914e-06,nan,-57.85351524470008
1.494001e-06,nan,-58.55583153526871
1.4940117e-06,-81.38104300005412,-59.052286478014764
1.494024e-06,nan,-58.922462809868605
1.4940329000000001e-06,-73.47689127719599,-59.65009906139343
1.4940442e-06,nan,-59.65009906139343
1.4940539e-06,nan,-59.92267655364873
1.4940635e-06,-81.38104300005412,-59.92267655364873
1.4940737000000001e-06,-70.82751501370231,-60.38868923747502
1.494083e-06,nan,-60.12826629032817
1.4940925000000001e-06,nan,-59.726380873229914
1.4941023e-06,nan,-59.53857515918713
1.4941109e-06,nan,-58.52654348117642
1.4941198e-06,nan,-57.77915818438058
1.4941306e-06,nan,-57.77915818438058
1.494141e-06,nan,-57.35899401225669
1.4941514000000001e-06,nan,-57.09969754015198
1.4941618e-06,nan,-56.530495611827206
1.4941717e-06,nan,-56.40376811979186
1.4941819e-06,nan,-56.24575772297038
1.4941916e-06,nan,-55.91428223616349
1.4942012000000001e-06,nan,-55.898316010695424
1.4942126e-06,nan,-55.77302938932726
1.4942218000000001e-06,nan,-55.96253614841768
1.4942316e-06,nan,-56.07685826144959
1.4942394e-06,nan,-56.22873485616381
1.4942495e-06,nan,-56.06048349250628
1.4942576e-06,-75.82558894638261,-56.194476852989354
1.4942681000000001e-06,-70.36337786052232,-56.47576173985934
1.4942796000000001e-06,nan,-56.93498892268113
1.4942892e-06,-75.82558894638261,-57.40357038800644
1.4943e-06,-67.7637814993396,-58.27180845329889
1.4943096000000001e-06,nan,-59.429410591495525
1.4943193e-06,nan,-60.478709568908414
1.4943293e-06,nan,-60.478709568908414
1.4943389000000001e-06,-71.95321896577974,-60.76171534099885
1.4943494e-06,-75.82558894638261,-60.713733315836436
1.4943588e-06,nan,-60.713733315836436
1.4943679e-06,nan,-60.66570005780349
1.494377e-06,nan,-60.34410203274646
1.4943865e-06,nan,-60.52470783171401
1.4943956e-06,nan,-60.21351437829834
1.4944072000000001e-06,-71.35399542061883,-60.29994029795145
1.494417e-06,-73.47689127719599,-60.29994029795145
1.4944272e-06,-71.95321896577974,-60.81082845436649
1.4944372e-06,-74.48740945239595,-61.561884841139374
1.4944463e-06,-70.36337786052232,-61.27846183043586
1.4944576e-06,-74.48740945239595,-61.680935000277955
1.4944673e-06,-75.82558894638261,-61.5042596486968
1.4944768e-06,-72.64858950135633,-61.62100200346437
1.4944870000000001e-06,nan,-62.77018812485893
1.4944956e-06,nan,-62.69332069462692
1.4945048e-06,nan,-63.26131614008514
1.4945142e-06,nan,-63.71763679829074
1.4945238e-06,nan,-64.12041839022788
1.4945343e-06,nan,-63.437496729604476
1.4945438000000001e-06,nan,-63.09102508917876
1.4945548e-06,nan,-62.32900024331259
1.4945653e-06,nan,-62.19191019385242
1.4945746e-06,nan,-62.19191019385242
1.4945842000000001e-06,nan,-65.33002499820995
1.4945949e-06,nan,-63.17533600857354
1.494605e-06,nan,-65.06059869949183
1.4946153e-06,nan,-63.437496729604476
1.4946245e-06,nan,-64.12041839022788
1.4946340000000001e-06,nan,-66.81361247861645
1.4946424000000001e-06,nan,-67.44531055158723
1.4946516e-06,nan,-67.92609582336424
1.4946619000000001e-06,nan,-67.92609582336424
1.4946727000000001e-06,nan,-67.67905342145447
1.4946829e-06,nan,-64.68324432565458
1.4946941e-06,nan,-63.17533600857354
1.4947035e-06,nan,-61.27846183043586
1.4947145000000001e-06,nan,-60.478709568908414
1.4947231e-06,nan,-59.804026530724485
1.4947342e-06,nan,-59.726380873229914
1.4947448e-06,nan,-59.804026530724485
1.4947545e-06,nan,-59.50188123847411
1.4947639e-06,nan,-59.358555359744514
1.4947723e-06,nan,-58.922462809868605
1.4947818000000001e-06,nan,-58.73509495127553
1.4947938e-06,nan,-58.468553335429476
1.4948031e-06,nan,-57.95437249395766
1.4948137e-06,nan,-57.51747323326258
1.4948234e-06,nan,-56.75706951568678
1.4948341e-06,nan,-56.75706951568678
1.494844e-06,nan,-56.68030061111551
1.494853e-06,nan,-56.49400323869487
1.4948648e-06,nan,-56.68030061111551
1.4948751e-06,nan,-56.975645679304264
1.4948848e-06,nan,-57.44888343924839
1.4948940000000001e-06,nan,-58.083909192649955
1.4949028e-06,nan,-59.32334532650877
1.4949124e-06,nan,-59.429410591495525
1.4949255e-06,nan,-60.12826629032817
1.4949345e-06,nan,-59.804026530724485
1.4949441e-06,nan,-59.53857515918713
1.4949545e-06,nan,-60.08626164768721
1.4949652e-06,nan,-59.53857515918713
1.4949755000000002e-06,nan,-59.25377024557656
1.4949842e-06,nan,-59.96312118747619
1.4949949e-06,nan,-60.21351437829834
1.4950083000000001e-06,nan,-61.22445466591749
1.4950157e-06,nan,-61.9928905782823
1.495026e-06,nan,-62.471431301214494
1.4950355000000001e-06,nan,-63.349060804463335
1.4950438e-06,nan,-68.1847910951359
1.4950534e-06,nan,nan
1.495064e-06,nan,nan
1.4950742e-06,nan,nan
1.4950854e-06,nan,nan
1.4950976e-06,nan,nan
1.4951068e-06,nan,nan
1.4951166e-06,nan,nan
1.4951268000000001e-06,nan,-72.38423309668195
1.4951371e-06,nan,-64.93113641515413
1.495146e-06,nan,-61.11713702415781
1.4951564000000001e-06,nan,-58.98688955956865
1.4951658000000001e-06,nan,-57.49439696446305
1.4951745000000001e-06,nan,-56.36810698811098
1.4951841e-06,nan,-55.80410777970437
1.4951947000000001e-06,nan,-55.474593845494695
1.4952054e-06,-75.82558894638261,-55.37473663073662
1.4952187e-06,-81.38104300005412,-54.733913612404336
1.4952269e-06,-74.48740945239595,-54.6975000427347
1.4952378e-06,-74.48740945239595,-54.67339284818338
1.4952478e-06,-66.50041216494465,-54.75821237595228
1.495257e-06,-71.95321896577974,-55.20876662189161
1.4952677e-06,-68.28342293182436,-55.43144254609821
1.4952775e-06,-68.28342293182436,-56.093495836573084
1.4952872e-06,-67.30237668943816,-56.45759653970508
1.495296e-06,-69.93921779507586,-56.89495078310077
1.4953083000000001e-06,-70.82751501370231,-57.6107395411417
1.4953165e-06,-75.82558894638261,-58.19032926476949
1.4953251e-06,-77.76967655234942,-58.89060433556861
1.495336e-06,nan,-58.79678182684947
1.4953460000000001e-06,nan,-60.04465938220267
1.4953572e-06,nan,-60.08626164768721
1.495367e-06,nan,-60.29994029795145
1.4953772e-06,nan,-60.25625047373157
1.4953868e-06,nan,-60.96159084071964
1.4953974e-06,nan,-61.9928905782823
1.4954074e-06,nan,-63.349060804463335
1.4954169e-06,nan,-65.06059869949183
1.4954263e-06,nan,-67.67905342145447
1.4954377e-06,nan,-70.20524472194793
1.4954461e-06,nan,nan
1.4954551e-06,nan,nan
1.4954646e-06,nan,nan
1.4954754e-06,nan,nan
1.4954866e-06,nan,nan
1.4954964e-06,nan,nan
1.4955056000000001e-06,nan,nan
1.4955158e-06,nan,-70.20524472194793
1.4955264e-06,nan,-66.81361247861645
1.4955361e-06,nan,-63.17533600857354
1.4955461e-06,nan,-62.058222305388426
1.4955554000000001e-06,nan,-60.21351437829834
1.4955648000000001e-06,nan,-58.82795698017023
1.4955746000000001e-06,nan,-58.03150444513608
1.4955828e-06,nan,-57.01668664640714
1.4955934000000001e-06,nan,-56.35038563334339
1.4956044e-06,nan,-55.850956451683146
1.4956148e-06,nan,-55.51800228536885
1.4956247e-06,nan,-55.15487740078909
1.4956353e-06,nan,-55.346743485592185
1.4956451e-06,nan,-55.651255962415775
1.4956557e-06,nan,-56.02752238185532
1.4956651e-06,-69.93921779507586,-56.29786186145118
1.4956754e-06,nan,-57.03710390728206
1.4956854000000001e-06,nan,-57.730577574166745
1.4956939e-06,nan,-58.411669811258676
1.4957041e-06,-81.38104300005412,-59.39405319002539
1.495713e-06,nan,-60.12826629032817
1.4957225e-06,nan,-61.06445655831736
1.4957351e-06,nan,-60.81082845436649
1.4957447e-06,nan,-61.38989344849381
1.4957552e-06,nan,-61.80334080149494
1.4957645000000001e-06,nan,-62.84844061240484
1.4957744e-06,nan,-61.741706664568596
1.4957846e-06,nan,-63.349060804463335
1.495795e-06,nan,-62.32900024331259
1.4958049000000001e-06,nan,-63.91496786362157
1.4958155e-06,nan,-64.56441003993604
1.495825e-06,nan,-64.22756058173618
1.4958345000000001e-06,nan,-67.44531055158723
1.4958437e-06,nan,-68.76099103500849
1.4958528e-06,nan,-67.67905342145447
1.4958634e-06,nan,-67.22350810888555
1.4958741e-06,nan,-67.22350810888555
1.4958854000000001e-06,nan,-65.1924067555019
1.4958959e-06,nan,-63.91496786362157
1.4959058e-06,nan,-63.62223480729453
1.495916e-06,nan,-63.00831980234207
1.4959265000000001e-06,nan,-62.77018812485893
1.4959372e-06,nan,-62.69332069462692
1.4959467000000002e-06,nan,-61.62100200346437
1.4959568e-06,nan,-61.86510359205349
1.4959651e-06,nan,-61.80334080149494
1.4959746000000001e-06,nan,-61.561884841139374
1.4959838e-06,nan,-61.44670009752403
1.4959949e-06,nan,-61.170464365370634
1.4960058e-06,nan,-60.43373895296469
1.4960163e-06,nan,-60.38868923747502
1.4960269000000001e-06,nan,-60.04465938220267
1.4960368e-06,-71.95321896577974,-60.04465938220267
1.4960478000000001e-06,nan,-60.21351437829834
1.4960587e-06,nan,-60.170681169790726
1.4960680000000001e-06,nan,-60.96159084071964
1.4960784e-06,nan,-61.5042596486968
1.4960884e-06,nan,-61.5042596486968
1.4960985e-06,nan,-62.92812898867105
1.4961070000000001e-06,nan,-62.19191019385242
1.4961175000000001e-06,nan,-61.9928905782823
1.496128e-06,nan,-62.12455185942372
1.4961388e-06,nan,-61.38989344849381
1.4961498e-06,nan,-60.81082845436649
1.4961598e-06,nan,-60.38868923747502
1.4961699e-06,nan,-60.34410203274646
1.4961804e-06,nan,-61.27846183043586
1.4961908e-06,nan,-61.170464365370634
1.496205e-06,nan,-60.96159084071964
1.4962135e-06,nan,-61.06445655831736
1.4962216e-06,nan,-62.19191019385242
1.4962316e-06,nan,-63.09102508917876
1.49624e-06,nan,-63.26131614008514
1.4962498e-06,nan,-62.92812898867105
1.4962606e-06,nan,-61.9928905782823
1.4962714e-06,nan,-62.84844061240484
1.4962818e-06,nan,-62.92812898867105
1.4962933e-06,nan,-65.33002499820995
1.4963026e-06,nan,-66.26012281622168
1.4963134e-06,nan,-64.56441003993604
1.4963231000000001e-06,nan,-64.12041839022788
1.4963345e-06,nan,-64.68324432565458
1.4963445e-06,nan,-63.437496729604476
1.4963538e-06,nan,-61.9928905782823
1.4963637e-06,nan,-61.38989344849381
1.4963728e-06,nan,-60.61819224463591
1.4963824e-06,nan,-59.61245478763912
1.4963922e-06,nan,-59.726380873229914
1.4964024e-06,nan,-59.25377024557656
1.4964169e-06,nan,-58.89060433556861
1.4964264e-06,nan,-58.55583153526871
1.4964359e-06,nan,-58.922462809868605
1.4964447000000001e-06,nan,-60.04465938220267
1.4964549e-06,nan,-60.12826629032817
1.4964658e-06,nan,-60.25625047373157
