-4.610347532842938278e+01,-4.481335778751446242e+01,-4.548268815621138117e+01,-4.493961351710589724e+01,-4.493961351710589724e+01,-4.627293133429364502e+01,-4.445698739271114164e+01,-4.469159969576854508e+01,-4.520265314999298312e+01,-4.423440224326331816e+01,-4.445698739271114164e+01,-4.493961351710589724e+01,-4.562918808143709271e+01,-4.520265314999298312e+01,-4.481335778751446242e+01,-4.548268815621138117e+01,-4.769817823531174383e+01,-4.533988852228829103e+01,-4.520265314999298312e+01,-4.533988852228829103e+01,-4.533988852228829103e+01
-4.548268815621138117e+01,-4.578199913918757602e+01,-4.533988852228829103e+01,-4.445698739271114164e+01,-4.469159969576854508e+01,-4.423440224326331816e+01,-4.392016496776901135e+01,-4.353417305994499031e+01,-4.392016496776901135e+01,-4.362713848678063755e+01,-4.445698739271114164e+01,-4.548268815621138117e+01,-4.469159969576854508e+01,-4.702898337938893292e+01,-4.506863458026791136e+01,-4.469159969576854508e+01,-4.578199913918757602e+01,-4.724135249004687864e+01,-4.627293133429364502e+01,-4.520265314999298312e+01,-4.578199913918757602e+01
-4.493961351710589724e+01,-4.445698739271114164e+01,-4.423440224326331816e+01,-4.382078424134832062e+01,-4.317970461968729978e+01,-4.226257107571578331e+01,-4.174364010927138224e+01,-4.086143137735632536e+01,-4.156376815791121260e+01,-4.128017310124587880e+01,-4.133525803451257730e+01,-4.353417305994499031e+01,-4.382078424134832062e+01,-4.344245786363026696e+01,-4.402267102822180789e+01,-4.469159969576854508e+01,-4.520265314999298312e+01,-4.578199913918757602e+01,-4.593914306573920214e+01,-4.533988852228829103e+01,-4.445698739271114164e+01
-4.548268815621138117e+01,-4.434383939302686883e+01,-4.402267102822180789e+01,-4.206036543441715025e+01,-4.180497268628143104e+01,-4.061865998913614817e+01,-3.843859255495608807e+01,-3.782692407184103445e+01,-3.753895882638813930e+01,-3.792731781709262862e+01,-3.858392245157791933e+01,-3.921885312720780803e+01,-4.038874410937901871e+01,-4.180497268628143104e+01,-4.293132477235954525e+01,-4.392016496776901135e+01,-4.412683780194413430e+01,-4.423440224326331816e+01,-4.493961351710589724e+01,-4.682803868397175506e+01,-4.506863458026791136e+01
-4.301276064080015260e+01,-4.219392395244213390e+01,-4.122535909421115718e+01,-3.953812849103010763e+01,-3.780208885942643349e+01,-3.589592161871570397e+01,-3.485433852416163347e+01,-3.436935389534714602e+01,-3.420460624120221382e+01,-3.400460541686598503e+01,-3.447130596414488934e+01,-3.499426527227826966e+01,-3.597612168861688531e+01,-3.726873749605201169e+01,-3.885834131665936297e+01,-3.992257657568593743e+01,-4.162305462770633824e+01,-4.372288215474125650e+01,-4.457225668810323782e+01,-4.457225668810323782e+01,-4.645066401244653775e+01
-4.162305462770633824e+01,-3.957493427056894575e+01,-3.746976684560821980e+01,-3.581705515844289778e+01,-3.426974039149301632e+01,-3.269901190590466911e+01,-3.185676393081584479e+01,-3.119988441641044830e+01,-3.053123113908253572e+01,-3.066268750571665436e+01,-3.134249308258802813e+01,-3.231991013773500754e+01,-3.340929295136277233e+01,-3.494287761225504596e+01,-3.718233019247755067e+01,-3.892172444486865857e+01,-4.061865998913614817e+01,-4.240259876300777364e+01,-4.285199718564012983e+01,-4.481335778751446242e+01,-4.481335778751446242e+01
-3.885834131665936297e+01,-3.731259450307915415e+01,-3.528830953632882483e+01,-3.247627996899508673e+01,-3.013371688143401173e+01,-2.921986799575577010e+01,-2.834344245530996176e+01,-2.772214397559395138e+01,-2.659561334742508620e+01,-2.632748830141142804e+01,-2.662939277058437426e+01,-2.771489364135799605e+01,-2.884971176497365519e+01,-3.077374678635250405e+01,-3.250532579357820140e+01,-3.449428083449694782e+01,-3.614123648481790951e+01,-3.829818237871904785e+01,-4.071407178951523065e+01,-4.254729215423823518e+01,-4.434383939302686883e+01
-3.685293051971113698e+01,-3.405632112952370960e+01,-3.229898980198907310e+01,-2.899984000200042544e+01,-2.769080052934808123e+01,-2.549690742780641273e+01,-2.465535875938256538e+01,-2.397312234454713575e+01,-2.374814354113530612e+01,-2.404829847636040085e+01,-2.449690434727781962e+01,-2.535980875538341195e+01,-2.655099801428189465e+01,-2.790269188088154095e+01,-2.965093341700550411e+01,-3.167847213420409958e+01,-3.387281886041211010e+01,-3.619208610599916653e+01,-3.846736088828984634e+01,-4.021332450010389437e+01,-4.247406359880994842e+01
-3.313965235598190873e+01,-3.059178809028531987e+01,-2.854650833142053301e+01,-2.638406909268922362e+01,-2.479873688061667281e+01,-2.334986724738818964e+01,-2.210823674163577834e+01,-2.163254715652293925e+01,-2.112944938027861497e+01,-2.098536310032990571e+01,-2.131820118156589672e+01,-2.186513958414786885e+01,-2.302429412298038613e+01,-2.430856958020650893e+01,-2.698234961675116494e+01,-2.839969316174165215e+01,-2.978128502788703003e+01,-3.192636907511691646e+01,-3.468259101268023414e+01,-3.792731781709262862e+01,-4.047918458194368441e+01
-3.009588553746633011e+01,-2.741367065173272977e+01,-2.499333612535976101e+01,-2.306803286221780525e+01,-2.157394899237507957e+01,-2.043306915129301160e+01,-1.959590436670089275e+01,-1.908368116340459153e+01,-1.874128839135824620e+01,-1.888830747608170668e+01,-1.933329688444207761e+01,-2.000662675062929452e+01,-2.118554074365286510e+01,-2.270920577846431598e+01,-2.429645145676884965e+01,-2.590271740116669719e+01,-2.698847378807487019e+01,-3.136484788318318806e+01,-3.385290021461167953e+01,-3.620908114899619079e+01,-3.808239869195324445e+01
-2.826314106862447773e+01,-2.638764374205928220e+01,-2.436186680200634669e+01,-2.230132330168429888e+01,-2.082359306089450968e+01,-1.935582290649780646e+01,-1.836567678532852455e+01,-1.761743511659935280e+01,-1.733349993487787799e+01,-1.724623318715097042e+01,-1.733438586306703399e+01,-1.793444498204502224e+01,-1.880329061559514514e+01,-2.010570316170494465e+01,-2.177984542010793945e+01,-2.365882732411441225e+01,-2.563852182474946062e+01,-2.764058819717785553e+01,-3.021469282973581016e+01,-3.311446333008548493e+01,-3.683322573825938662e+01
