-6.277230600225855994e+01,-5.658916517442891347e+01,-5.058632785221924166e+01,-5.326271968073069729e+01,-5.263465293002249723e+01,-5.259914212477357864e+01,-5.225260951876063586e+01,-5.068534234293137786e+01,-3.990682773685053064e+01,-5.264893895375809052e+01,-5.582699744787662155e+01,-5.810036483937764729e+01,-5.587184756160218058e+01,-4.957824530088618076e+01,-1.911966957176520054e+01,-5.427946541350792131e+01,-5.110063489015794858e+01,-5.109562861029229452e+01,-5.181795262723228745e+01,-4.868530803314163791e+01,-4.955712882202342939e+01
-5.052447404545119980e+01,-5.086187099531288425e+01,-5.174761995754103339e+01,-5.167840817570106537e+01,-5.563782745882375025e+01,-5.423800498034459849e+01,-5.626478655951220276e+01,-5.559531866320608628e+01,-5.549772023590912795e+01,-5.075417021060202671e+01,-5.118153031079478410e+01,-5.382501579641203193e+01,-5.163287226852003187e+01,-5.140134056064141532e+01,-5.235169246517443753e+01,-5.241902599656256712e+01,-4.956767422727031658e+01,-5.497854227697020235e+01,-5.485789739157871736e+01,-5.673334264702320695e+01,-5.406608473434872053e+01
-4.772771234903133575e+01,-5.194993049878839031e+01,-5.284654604454104287e+01,-5.386269887149454405e+01,-5.616718813221525863e+01,-5.486981220695008687e+01,-5.317300302604026285e+01,-5.247365498340585077e+01,-5.004327444784368595e+01,-5.291446493869585765e+01,-5.091433996852748578e+01,-5.433185383426460646e+01,-5.071732631997129204e+01,-4.621734006373409898e+01,-5.022776716632418470e+01,-5.344791215852802679e+01,-5.439556569746383730e+01,-5.447109685293520442e+01,-5.342218880175883555e+01,-2.210910327492874927e+01,-4.631608506629819999e+01
-5.653630917789951127e+01,-5.279444493668674454e+01,-4.843149057565059934e+01,-5.621571318705642284e+01,-5.225260951876063586e+01,-4.854123608091251185e+01,-4.769329009185457835e+01,-5.450387396895541769e+01,-5.100158961057231011e+01,-4.458691569956025091e+01,-5.192563422714317767e+01,-5.528254604577992382e+01,-5.357886521778910094e+01,-5.294499545085798786e+01,-5.102121878411692535e+01,-3.947160903586934921e+01,-5.069445661182086837e+01,-5.140134056064141532e+01,-5.292970336648723162e+01,-5.610332011065473523e+01,-4.988519183062821583e+01
-5.744886521746471431e+01,-5.633109238616761161e+01,-5.412598840539922662e+01,-5.426906313931505110e+01,-5.405618063136617479e+01,-4.718278077956216521e+01,-5.457017979561081233e+01,-5.321355371497817544e+01,-5.644962072289769139e+01,-5.201745471388753117e+01,-5.249431932315823701e+01,-5.551152930069667946e+01,-5.218778820508403271e+01,-5.298346290776031253e+01,-5.219422697182955062e+01,-5.230517230775335236e+01,-5.532208757023343537e+01,-5.738452434597057561e+01,-5.648408874020155679e+01,-5.545655455137745093e+01,-5.504014539869773159e+01
-5.166127621120203628e+01,-4.965656286617814885e+01,-5.338812629495978967e+01,-5.395836236910339778e+01,-5.004327444784368595e+01,-5.469443383834543226e+01,-5.202984544205791906e+01,-5.361446334716411855e+01,-5.182386542250768002e+01,-5.413605317772660896e+01,-5.279444493668674454e+01,-5.512788469202241970e+01,-5.412598840539922662e+01,-4.923252447182002811e+01,-5.229856706322470927e+01,-5.496632582097342379e+01,-5.406608473434872053e+01,-5.277967299256795286e+01,-5.392944141509912015e+01,-5.491780076613225958e+01,-5.358773743223294161e+01
-5.618330298268007539e+01,-5.472894750915958184e+01,-5.880765259731175831e+01,1.176292106485572333e+02,-3.991167538496635814e+01,2.302825400214882734e+02,-3.058906677653123438e+02,1.393431941553168940e+02,nan,-1.373142665823505411e+02,3.035318831338422001e+02,nan,-3.358542360645834037e+02,1.158096549612583814e+01,-2.650987768654188699e+02,-1.990851228204348331e+02,nan,3.506317677077263397e+02,-5.223364071843121792e-01,nan,1.701543628956921452e+02
nan,-2.193556393390701942e+02,nan,3.442750801957802764e+01,-3.103279182496594331e+02,nan,3.539180587123441910e+02,nan,nan,nan,-3.653446969895026086e+01,-1.044556573646804338e+02,2.910674428721524691e+02,nan,3.124581457875392516e+02,nan,-2.918218729369342554e+02,nan,nan,nan,nan
nan,-9.521159869521740404e+01,nan,2.768031147304618003e+02,nan,nan,nan,5.769650999548012749e+00,nan,nan,-5.785015870191244858e+01,-2.231366559992347902e+02,nan,-4.739410352778108404e+01,nan,-2.399451898590311316e+02,nan,2.696547139352649083e+02,nan,nan,nan
3.641004082601889991e+02,nan,nan,-2.689107083656375039e+02,nan,nan,nan,nan,nan,-2.069690365794485274e+02,4.247726534892557737e+01,1.204225443007538132e+02,-2.025198195081496806e+02,nan,3.023685613643984027e+00,nan,-3.172472731813714972e+02,-2.583440866422027966e+02,3.639274881184173864e+02,-6.730506417001112140e+01,nan
nan,-3.344993817409383041e+02,nan,nan,-4.800748102974381482e+00,-1.004824332913307217e+01,2.346256709058813499e+02,nan,1.828959469763802872e+02,nan,nan,nan,nan,-1.010745741109019491e+01,nan,3.266248497242321491e+02,3.777365357491788700e+02,nan,nan,-1.101905657448724014e+02,nan
nan,nan,3.469558406235415191e+02,5.798046501106054507e+01,2.642296111908277680e+02,nan,nan,-2.421265083004786334e+01,nan,nan,nan,nan,3.668136679276472023e+02,nan,nan,nan,nan,-1.181099837958189767e+02,-2.688295408574584258e+02,nan,nan
nan,nan,-2.021366822080272527e+02,-7.917083125668860077e+01,nan,nan,nan,nan,3.184003881305819164e+02,-3.447858059041851675e+02,4.107988266192115816e+02,nan,nan,1.041865895624107168e+02,6.536535016944424115e+01,-1.452768256347676470e+02,2.170285092259902626e+02,nan,8.788044218736499147e+01,-3.175280213179813700e+02,1.020168830444347634e+02
nan,nan,nan,1.003426205912830653e+02,nan,nan,1.301173747825775422e+02,-1.401767805976674879e+02,1.802726449952677967e+02,nan,nan,-6.940639501033480485e+00,nan,nan,-3.266476794776201018e+02,-3.407679364736503089e+02,nan,nan,nan,3.622610573464718300e+02,3.733702662118364657e+00
nan,-2.928788504072375645e+02,-2.683714651865810765e+02,8.571653049620456954e+01,nan,nan,nan,nan,nan,nan,3.185443524542295677e+02,nan,nan,1.168788509714773340e+02,nan,nan,nan,-2.427448052711861806e+02,-1.166614565544220739e+02,nan,-1.911289627144316796e+02
nan,nan,nan,nan,nan,2.071566422270434487e+02,nan,2.204152781215935875e+02,nan,-2.975887250738402372e+02,nan,-2.171301167640450274e+02,nan,2.249457501876113952e+02,nan,-3.292586969466797200e+02,2.737962923928475902e+02,nan,2.793265488372612140e+02,-1.599329316474280631e+02,-1.460451922793404833e+02
nan,nan,2.088609940294209650e+02,-1.961119956846291643e+02,nan,-1.191625362464341151e+02,nan,7.407730827545066177e+01,1.961892148563695173e+02,-1.856985896191800975e+02,-2.838740214733333005e+02,nan,-4.383073793974348575e+01,nan,nan,nan,nan,2.381473684178008909e+02,1.113344657265761981e+02,nan,nan
2.482446955014013952e+02,nan,-2.865673877839946613e+02,2.630992085124955793e+02,-1.222185973038532154e+02,nan,nan,2.724914053666162204e+02,-1.364919757229006336e+02,1.881564440146521520e+02,nan,nan,nan,-8.432967085397864082e+01,-2.776726711183305838e+02,-5.269262824134885648e+01,nan,nan,1.433797841419471411e+02,-2.087201905555327244e+02,3.008193162790582846e+02
-2.147486405332196568e+01,-6.969439561790562720e+01,-1.440883391460886571e+02,nan,3.923895425236114534e+02,nan,-2.704606511160565674e+02,-2.333789877375725155e+02,3.102517716973729875e+02,-1.458475742723953488e+02,nan,nan,nan,nan,nan,-7.288544738272840107e+00,nan,nan,-2.837924380837255285e+02,nan,nan
3.595082359495660853e+02,nan,nan,nan,nan,nan,nan,-7.103164808220498116e+01,-1.273708710633216867e+01,-3.108723249527679400e+02,nan,nan,nan,nan,nan,nan,-2.160503085241799965e+02,-1.674242107555366204e+02,2.978849722352792924e+02,-7.160095711069590152e+01,nan
nan,nan,3.007517463726799747e+02,-1.146865862123576392e+02,-1.691958848953684935e+02,1.835025807488250393e+02,-2.686015488329366008e+01,2.906633832693203203e+02,4.641840843240694880e+01,1.805760277334371722e+00,nan,nan,nan,-9.371837045003090338e+01,-1.504784378547813333e+02,-1.355638352829731446e+02,nan,4.443637986420424113e+01,nan,nan,1.773167344056874697e+02
