nan,-4.965794842392662645e+01,nan,-4.965794842392662645e+01,nan,nan,-4.965794842392662645e+01,-4.965794842392662645e+01,nan,-4.331451375535776549e+01,nan,nan,-4.541839677644351525e+01,nan,nan,nan,nan,-4.965794842392662645e+01,-3.866077354876489380e+01,-3.812425484679204146e+01,nan,-4.965794842392662645e+01,nan,nan,-4.541839677644351525e+01,nan,nan,-4.965794842392662645e+01,-4.965794842392662645e+01,nan,nan,nan,nan,-4.541839677644351525e+01,nan,nan,nan,nan,nan,-4.965794842392662645e+01,nan
nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,-4.190327726255780760e+01,nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan,-4.965794842392662645e+01,nan,-3.927306979582178315e+01,-3.183617042050498469e+01,-3.195645977840754881e+01,-4.965794842392662645e+01,nan,nan,nan,nan,nan,nan,nan,-4.541839677644351525e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.965794842392662645e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.541839677644351525e+01,nan,nan,-4.965794842392662645e+01,-4.965794842392662645e+01,-4.965794842392662645e+01,nan,nan,-4.541839677644351525e+01,nan,nan,-4.965794842392662645e+01,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,-4.965794842392662645e+01,-4.541839677644351525e+01,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.331451375535776549e+01,-4.541839677644351525e+01,nan,nan,nan,nan,-4.541839677644351525e+01,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan
nan,nan,nan,nan,-4.541839677644351525e+01,nan,nan,nan,nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,nan,-4.541839677644351525e+01,-4.965794842392662645e+01,-4.965794842392662645e+01,nan,nan,nan,nan,-4.965794842392662645e+01,-4.541839677644351525e+01,-4.331451375535776549e+01,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan,-4.541839677644351525e+01,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,-4.965794842392662645e+01,nan,-4.541839677644351525e+01,-4.541839677644351525e+01,nan,nan,nan,nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan
nan,nan,nan,nan,nan,-4.331451375535776549e+01,nan,nan,-4.331451375535776549e+01,nan,nan,nan,nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,nan,-4.541839677644351525e+01,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,nan
-4.331451375535776549e+01,-4.965794842392662645e+01,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,-4.965794842392662645e+01,nan,-4.965794842392662645e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.965794842392662645e+01
nan,-4.965794842392662645e+01,nan,nan,nan,-4.541839677644351525e+01,nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.541839677644351525e+01,nan,nan,nan,-4.965794842392662645e+01,nan,-4.965794842392662645e+01,nan,nan,nan,-4.965794842392662645e+01,-4.541839677644351525e+01,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,-4.965794842392662645e+01,nan,-4.965794842392662645e+01,-4.541839677644351525e+01,nan,-4.541839677644351525e+01,nan,nan,nan,nan,nan,nan,nan,-4.965794842392662645e+01,-4.965794842392662645e+01,nan,nan,nan,nan,-4.965794842392662645e+01,nan,nan,nan,nan,-4.965794842392662645e+01,nan,-4.541839677644351525e+01,nan
