-5.245454970473690537e+01,-4.627293133429364502e+01,nan,-4.382078424134832062e+01,nan,nan,-5.245454970473690537e+01,-5.245454970473690537e+01,-5.245454970473690537e+01,nan,-4.627293133429364502e+01,nan,-5.245454970473690537e+01,-5.245454970473690537e+01,-4.382078424134832062e+01,-4.627293133429364502e+01,nan,-4.382078424134832062e+01,nan,-4.627293133429364502e+01,-4.226257107571578331e+01
-4.627293133429364502e+01,nan,-4.627293133429364502e+01,nan,nan,-4.627293133429364502e+01,-5.245454970473690537e+01,nan,nan,nan,-4.627293133429364502e+01,nan,-4.627293133429364502e+01,-4.627293133429364502e+01,-4.627293133429364502e+01,-5.245454970473690537e+01,nan,nan,-4.627293133429364502e+01,-4.627293133429364502e+01,-5.245454970473690537e+01
nan,-5.245454970473690537e+01,-5.245454970473690537e+01,-5.245454970473690537e+01,-4.627293133429364502e+01,-5.245454970473690537e+01,nan,-2.685153259561386108e+01,-3.693296792627316449e+01,-4.627293133429364502e+01,-4.226257107571578331e+01,-5.245454970473690537e+01,-5.245454970473690537e+01,nan,-5.245454970473690537e+01,-4.627293133429364502e+01,nan,-5.245454970473690537e+01,-5.245454970473690537e+01,-5.245454970473690537e+01,-4.226257107571578331e+01
nan,nan,-4.627293133429364502e+01,-4.627293133429364502e+01,-5.245454970473690537e+01,-4.627293133429364502e+01,nan,-2.603044282814200017e+01,-3.461101444836808128e+01,nan,-5.245454970473690537e+01,nan,-4.627293133429364502e+01,nan,-4.627293133429364502e+01,nan,-4.627293133429364502e+01,-4.627293133429364502e+01,nan,-5.245454970473690537e+01,nan
nan,-4.627293133429364502e+01,nan,-4.226257107571578331e+01,nan,-4.627293133429364502e+01,nan,-3.591179427950783065e+01,-4.382078424134832062e+01,-5.245454970473690537e+01,-4.627293133429364502e+01,-5.245454970473690537e+01,-4.382078424134832062e+01,-4.627293133429364502e+01,nan,-5.245454970473690537e+01,-4.627293133429364502e+01,nan,-5.245454970473690537e+01,nan,nan
nan,-4.627293133429364502e+01,nan,-5.245454970473690537e+01,-4.226257107571578331e+01,-5.245454970473690537e+01,-5.245454970473690537e+01,-5.245454970473690537e+01,-4.382078424134832062e+01,-4.382078424134832062e+01,-4.382078424134832062e+01,-4.382078424134832062e+01,-5.245454970473690537e+01,-5.245454970473690537e+01,nan,nan,-4.627293133429364502e+01,-5.245454970473690537e+01,nan,-4.382078424134832062e+01,-5.245454970473690537e+01
-4.627293133429364502e+01,-4.382078424134832062e+01,-4.627293133429364502e+01,-5.245454970473690537e+01,nan,nan,-4.382078424134832062e+01,nan,-4.627293133429364502e+01,-5.245454970473690537e+01,-5.245454970473690537e+01,-4.627293133429364502e+01,-5.245454970473690537e+01,-4.627293133429364502e+01,-4.627293133429364502e+01,-5.245454970473690537e+01,nan,-5.245454970473690537e+01,nan,-5.245454970473690537e+01,-5.245454970473690537e+01
nan,-5.245454970473690537e+01,-5.245454970473690537e+01,-5.245454970473690537e+01,-4.627293133429364502e+01,-4.627293133429364502e+01,-4.627293133429364502e+01,-4.382078424134832062e+01,-5.245454970473690537e+01,-5.245454970473690537e+01,-5.245454970473690537e+01,nan,-4.627293133429364502e+01,nan,nan,nan,-4.627293133429364502e+01,-4.382078424134832062e+01,nan,-5.245454970473690537e+01,-5.245454970473690537e+01
-4.627293133429364502e+01,-5.245454970473690537e+01,nan,-5.245454970473690537e+01,-4.627293133429364502e+01,nan,nan,-5.245454970473690537e+01,-4.627293133429364502e+01,nan,-4.382078424134832062e+01,-4.627293133429364502e+01,-4.382078424134832062e+01,nan,-5.245454970473690537e+01,-4.382078424134832062e+01,-4.382078424134832062e+01,-4.382078424134832062e+01,-5.245454970473690537e+01,-4.627293133429364502e+01,-5.245454970473690537e+01
-4.627293133429364502e+01,nan,nan,-5.245454970473690537e+01,nan,-5.245454970473690537e+01,-4.627293133429364502e+01,nan,nan,-4.627293133429364502e+01,nan,-5.245454970473690537e+01,-4.627293133429364502e+01,-5.245454970473690537e+01,-5.245454970473690537e+01,nan,-5.245454970473690537e+01,-5.245454970473690537e+01,nan,-4.382078424134832062e+01,-5.245454970473690537e+01
