-4.216469638334183401e+01,-4.314240935517597109e+01,-4.289609424957642148e+01,-4.266358601114393423e+01,-4.258838718547519875e+01,-4.251503214082006821e+01,-4.281740180378363902e+01,-4.203202013776649437e+01,-4.209759552130864790e+01,-4.251503214082006821e+01,-4.289609424957642148e+01,-4.273951607321507140e+01,-4.331451375535776549e+01,-4.223232191765335131e+01,-4.281740180378363902e+01,-4.237139205667739361e+01,-4.230158355970407058e+01,-4.216469638334183401e+01,-4.251503214082006821e+01,-4.216469638334183401e+01,-4.258838718547519875e+01
-4.281740180378363902e+01,-4.281740180378363902e+01,-4.258838718547519875e+01,-4.251503214082006821e+01,-4.266358601114393423e+01,-4.266358601114393423e+01,-4.258838718547519875e+01,-4.266358601114393423e+01,-4.297686601550404362e+01,-4.266358601114393423e+01,-4.216469638334183401e+01,-4.273951607321507140e+01,-4.251503214082006821e+01,-4.266358601114393423e+01,-4.258838718547519875e+01,-4.203202013776649437e+01,-4.258838718547519875e+01,-4.216469638334183401e+01,-4.216469638334183401e+01,-4.297686601550404362e+01,-4.266358601114393423e+01
-4.251503214082006821e+01,-4.266358601114393423e+01,-4.322727688938817892e+01,-4.273951607321507140e+01,-4.273951607321507140e+01,-4.266358601114393423e+01,-4.230158355970407058e+01,-4.237139205667739361e+01,-4.203202013776649437e+01,-4.258838718547519875e+01,-4.237139205667739361e+01,-4.281740180378363902e+01,-4.209759552130864790e+01,-4.289609424957642148e+01,-4.223232191765335131e+01,-4.273951607321507140e+01,-4.314240935517597109e+01,-4.281740180378363902e+01,-4.209759552130864790e+01,-4.237139205667739361e+01,-4.297686601550404362e+01
-4.281740180378363902e+01,-4.223232191765335131e+01,-4.251503214082006821e+01,-4.244289555651825196e+01,-4.340284711313819344e+01,-4.297686601550404362e+01,-4.349372083142034739e+01,-4.237139205667739361e+01,-4.223232191765335131e+01,-4.203202013776649437e+01,-4.273951607321507140e+01,-4.230158355970407058e+01,-4.289609424957642148e+01,-4.251503214082006821e+01,-4.237139205667739361e+01,-4.203202013776649437e+01,-4.281740180378363902e+01,-4.297686601550404362e+01,-4.216469638334183401e+01,-4.230158355970407058e+01,-4.237139205667739361e+01
-4.216469638334183401e+01,-4.237139205667739361e+01,-4.223232191765335131e+01,-4.258838718547519875e+01,-4.314240935517597109e+01,-4.314240935517597109e+01,-4.190327726255780760e+01,-4.273951607321507140e+01,-4.281740180378363902e+01,-4.209759552130864790e+01,-4.237139205667739361e+01,-4.297686601550404362e+01,-4.289609424957642148e+01,-4.244289555651825196e+01,-4.281740180378363902e+01,-4.297686601550404362e+01,-4.297686601550404362e+01,-4.230158355970407058e+01,-4.244289555651825196e+01,-4.230158355970407058e+01,-4.258838718547519875e+01
-4.289609424957642148e+01,-4.216469638334183401e+01,-4.196692314555158987e+01,-4.237139205667739361e+01,-4.251503214082006821e+01,-4.340284711313819344e+01,-4.244289555651825196e+01,-4.244289555651825196e+01,-4.273951607321507140e+01,-4.230158355970407058e+01,-4.297686601550404362e+01,-4.331451375535776549e+01,-4.258838718547519875e+01,-4.331451375535776549e+01,-4.273951607321507140e+01,-4.190327726255780760e+01,-4.297686601550404362e+01,-4.273951607321507140e+01,-4.237139205667739361e+01,-4.281740180378363902e+01,-4.289609424957642148e+01
-4.251503214082006821e+01,-4.358581515111512772e+01,-4.258838718547519875e+01,-4.273951607321507140e+01,-4.244289555651825196e+01,-4.258838718547519875e+01,-4.273951607321507140e+01,-4.273951607321507140e+01,-4.273951607321507140e+01,-4.223232191765335131e+01,-4.273951607321507140e+01,-4.165670456078996153e+01,-4.153847668471544807e+01,-4.251503214082006821e+01,-4.230158355970407058e+01,-4.358581515111512772e+01,-4.258838718547519875e+01,-4.340284711313819344e+01,-4.230158355970407058e+01,-4.165670456078996153e+01,-4.237139205667739361e+01
-4.266358601114393423e+01,-4.281740180378363902e+01,-4.305852943407957412e+01,-4.203202013776649437e+01,-4.190327726255780760e+01,-4.258838718547519875e+01,-4.322727688938817892e+01,-4.297686601550404362e+01,-4.266358601114393423e+01,-4.331451375535776549e+01,-4.190327726255780760e+01,-4.331451375535776549e+01,-4.297686601550404362e+01,-4.237139205667739361e+01,-4.340284711313819344e+01,-4.230158355970407058e+01,-4.281740180378363902e+01,-4.273951607321507140e+01,-4.190327726255780760e+01,-4.314240935517597109e+01,-4.196692314555158987e+01
-4.244289555651825196e+01,-4.223232191765335131e+01,-4.305852943407957412e+01,-4.203202013776649437e+01,-4.305852943407957412e+01,-4.297686601550404362e+01,-4.244289555651825196e+01,-4.237139205667739361e+01,-4.216469638334183401e+01,-4.159696010181599490e+01,-4.281740180378363902e+01,-4.223232191765335131e+01,-4.216469638334183401e+01,-4.289609424957642148e+01,-4.258838718547519875e+01,-4.209759552130864790e+01,-4.266358601114393423e+01,-4.273951607321507140e+01,-4.251503214082006821e+01,-4.184006792336890612e+01,-4.273951607321507140e+01
-4.244289555651825196e+01,-4.190327726255780760e+01,-4.237139205667739361e+01,-4.223232191765335131e+01,-4.281740180378363902e+01,-4.297686601550404362e+01,-4.230158355970407058e+01,-4.230158355970407058e+01,-4.251503214082006821e+01,-4.177824123674940893e+01,-4.273951607321507140e+01,-4.289609424957642148e+01,-4.273951607321507140e+01,-4.273951607321507140e+01,-4.177824123674940893e+01,-4.230158355970407058e+01,-4.273951607321507140e+01,-4.289609424957642148e+01,-4.297686601550404362e+01,-4.209759552130864790e+01,-4.251503214082006821e+01
